workerid,proliferate.condition,ID,Order,accuracy,browser,browser_version,duration,failed_audio,failed_images,failed_video,fullscreen,gender,height,internal_node_id,microphone,mobile,order,os,question_order,response,rt,speech_rate,stimulus,success,talker,time_elapsed,timeout,transcript,trial_index,trial_type,vsync_rate,webaudio,webcam,width,error
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-107.0,,,0,,,,,0,../audio/F2_04.WAV,,UNKNOWN,258569,,UNKNOWN,107,audio-keyboard-response,,,,,
11,pilot,,10,,,,,,,,,,,0.0-108.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,260577,,,108,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-109.0,,,0,,,,,0,../audio/F5_01.WAV,,UNKNOWN,262228,,UNKNOWN,109,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-110.0,,,0,,,,,0,../audio/F5_02.WAV,,UNKNOWN,264236,,UNKNOWN,110,audio-keyboard-response,,,,,
11,pilot,,11,,,,,,,,,,,0.0-111.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,266245,,,111,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-112.0,,,0,,,,,0,../audio/F4_04.WAV,,UNKNOWN,268270,,UNKNOWN,112,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-113.0,,,0,,,,,0,../audio/F3_04.WAV,,UNKNOWN,269930,,UNKNOWN,113,audio-keyboard-response,,,,,
11,pilot,,12,,,,,,,,,,,0.0-114.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,271937,,,114,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-115.0,,,0,,,,,0,../audio/F3_01.WAV,,UNKNOWN,276712,,UNKNOWN,115,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-116.0,,,0,,,,,0,../audio/M4_01.WAV,,UNKNOWN,278827,,UNKNOWN,116,audio-keyboard-response,,,,,
11,pilot,,13,,,,,,,,,,,0.0-117.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,280831,,,117,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-118.0,,,0,,,,,0,../audio/M5_02.WAV,,UNKNOWN,282902,,UNKNOWN,118,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-119.0,,,0,,,,,0,../audio/F1_01.WAV,,UNKNOWN,285635,,UNKNOWN,119,audio-keyboard-response,,,,,
11,pilot,,14,,,,,,,,,,,0.0-120.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,287646,,,120,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-121.0,,,0,,,,,0,../audio/M3_04.WAV,,UNKNOWN,290719,,UNKNOWN,121,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-122.0,,,0,,,,,0,../audio/M2_02.WAV,,UNKNOWN,291760,,UNKNOWN,122,audio-keyboard-response,,,,,
11,pilot,,15,,,,,,,,,,,0.0-123.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,293775,,,123,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-124.0,,,0,,,,,0,../audio/F3_03.WAV,,UNKNOWN,296025,,UNKNOWN,124,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-125.0,,,0,,,,,0,../audio/M2_01.WAV,,UNKNOWN,299036,,UNKNOWN,125,audio-keyboard-response,,,,,
11,pilot,,16,,,,,,,,,,,0.0-126.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,301038,,,126,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-127.0,,,0,,,,,0,../audio/F1_04.WAV,,UNKNOWN,304715,,UNKNOWN,127,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-128.0,,,0,,,,,0,../audio/F1_02.WAV,,UNKNOWN,307176,,UNKNOWN,128,audio-keyboard-response,,,,,
11,pilot,,17,,,,,,,,,,,0.0-129.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,309185,,,129,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-130.0,,,0,,,,,0,../audio/M2_04.WAV,,UNKNOWN,311877,,UNKNOWN,130,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-131.0,,,0,,,,,0,../audio/F2_03.WAV,,UNKNOWN,313250,,UNKNOWN,131,audio-keyboard-response,,,,,
11,pilot,,18,,,,,,,,,,,0.0-132.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,315267,,,132,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-133.0,,,0,,,,,0,../audio/F4_02.WAV,,UNKNOWN,318699,,UNKNOWN,133,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-134.0,,,0,,,,,0,../audio/F2_01.WAV,,UNKNOWN,321900,,UNKNOWN,134,audio-keyboard-response,,,,,
11,pilot,,19,,,,,,,,,,,0.0-135.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,323915,,,135,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-136.0,,,0,,,,,0,../audio/M1_02.WAV,,UNKNOWN,325930,,UNKNOWN,136,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-137.0,,,0,,,,,0,../audio/M5_03.WAV,,UNKNOWN,327050,,UNKNOWN,137,audio-keyboard-response,,,,,
11,pilot,,20,,,,,,,,,,,0.0-138.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,329063,,,138,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-139.0,,,0,,,,,0,../audio/F1_03.WAV,,UNKNOWN,331610,,UNKNOWN,139,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-140.0,,,0,,,,,0,../audio/F5_03.WAV,,UNKNOWN,334780,,UNKNOWN,140,audio-keyboard-response,,,,,
11,pilot,,1,,,,,,,,,,,0.0-141.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,336786,,,141,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-142.0,,,0,,,,,0,../audio/F2_04.WAV,,UNKNOWN,342005,,UNKNOWN,142,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-143.0,,,0,,,,,0,../audio/M2_04.WAV,,UNKNOWN,344190,,UNKNOWN,143,audio-keyboard-response,,,,,
11,pilot,,2,,,,,,,,,,,0.0-144.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,346199,,,144,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-145.0,,,0,,,,,0,../audio/M4_02.WAV,,UNKNOWN,348489,,UNKNOWN,145,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-146.0,,,0,,,,,0,../audio/F3_02.WAV,,UNKNOWN,352930,,UNKNOWN,146,audio-keyboard-response,,,,,
11,pilot,,3,,,,,,,,,,,0.0-147.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,354937,,,147,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-148.0,,,0,,,,,0,../audio/F1_02.WAV,,UNKNOWN,357908,,UNKNOWN,148,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-149.0,,,0,,,,,0,../audio/F3_03.WAV,,UNKNOWN,359651,,UNKNOWN,149,audio-keyboard-response,,,,,
11,pilot,,4,,,,,,,,,,,0.0-150.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,361665,,,150,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-151.0,,,0,,,,,0,../audio/F5_01.WAV,,UNKNOWN,363315,,UNKNOWN,151,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-152.0,,,0,,,,,0,../audio/M3_03.WAV,,UNKNOWN,364801,,UNKNOWN,152,audio-keyboard-response,,,,,
11,pilot,,5,,,,,,,,,,,0.0-153.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,366808,,,153,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-154.0,,,0,,,,,0,../audio/M1_02.WAV,,UNKNOWN,368819,,UNKNOWN,154,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-155.0,,,0,,,,,0,../audio/F2_02.WAV,,UNKNOWN,371732,,UNKNOWN,155,audio-keyboard-response,,,,,
11,pilot,,6,,,,,,,,,,,0.0-156.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,373736,,,156,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-157.0,,,0,,,,,0,../audio/F3_04.WAV,,UNKNOWN,375902,,UNKNOWN,157,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-158.0,,,0,,,,,0,../audio/F5_04.WAV,,UNKNOWN,376741,,UNKNOWN,158,audio-keyboard-response,,,,,
11,pilot,,7,,,,,,,,,,,0.0-159.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,378748,,,159,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-160.0,,,0,,,,,0,../audio/F4_03.WAV,,UNKNOWN,382925,,UNKNOWN,160,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-161.0,,,0,,,,,0,../audio/F3_01.WAV,,UNKNOWN,387198,,UNKNOWN,161,audio-keyboard-response,,,,,
11,pilot,,8,,,,,,,,,,,0.0-162.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,389205,,,162,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-163.0,,,0,,,,,0,../audio/M5_04.WAV,,UNKNOWN,392388,,UNKNOWN,163,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-164.0,,,0,,,,,0,../audio/F4_04.WAV,,UNKNOWN,393913,,UNKNOWN,164,audio-keyboard-response,,,,,
11,pilot,,9,,,,,,,,,,,0.0-165.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,395927,,,165,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-166.0,,,0,,,,,0,../audio/M3_04.WAV,,UNKNOWN,398999,,UNKNOWN,166,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-167.0,,,0,,,,,0,../audio/M3_01.WAV,,UNKNOWN,400661,,UNKNOWN,167,audio-keyboard-response,,,,,
11,pilot,,10,,,,,,,,,,,0.0-168.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,402671,,,168,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-169.0,,,0,,,,,0,../audio/M2_01.WAV,,UNKNOWN,406186,,UNKNOWN,169,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-170.0,,,0,,,,,0,../audio/M2_02.WAV,,UNKNOWN,407230,,UNKNOWN,170,audio-keyboard-response,,,,,
11,pilot,,11,,,,,,,,,,,0.0-171.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,409240,,,171,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-172.0,,,0,,,,,0,../audio/F4_02.WAV,,UNKNOWN,412667,,UNKNOWN,172,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-173.0,,,0,,,,,0,../audio/F4_01.WAV,,UNKNOWN,414512,,UNKNOWN,173,audio-keyboard-response,,,,,
11,pilot,,12,,,,,,,,,,,0.0-174.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,416519,,,174,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-175.0,,,0,,,,,0,../audio/F1_01.WAV,,UNKNOWN,419758,,UNKNOWN,175,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-176.0,,,0,,,,,0,../audio/M1_01.WAV,,UNKNOWN,421241,,UNKNOWN,176,audio-keyboard-response,,,,,
11,pilot,,13,,,,,,,,,,,0.0-177.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,423253,,,177,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-178.0,,,0,,,,,0,../audio/M4_01.WAV,,UNKNOWN,425875,,UNKNOWN,178,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-179.0,,,0,,,,,0,../audio/M4_04.WAV,,UNKNOWN,428414,,UNKNOWN,179,audio-keyboard-response,,,,,
11,pilot,,14,,,,,,,,,,,0.0-180.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,430427,,,180,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-181.0,,,0,,,,,0,../audio/F2_03.WAV,,UNKNOWN,432304,,UNKNOWN,181,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-182.0,,,0,,,,,0,../audio/F1_04.WAV,,UNKNOWN,435482,,UNKNOWN,182,audio-keyboard-response,,,,,
11,pilot,,15,,,,,,,,,,,0.0-183.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,437492,,,183,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-184.0,,,0,,,,,0,../audio/M3_02.WAV,,UNKNOWN,439712,,UNKNOWN,184,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-185.0,,,0,,,,,0,../audio/M5_01.WAV,,UNKNOWN,441721,,UNKNOWN,185,audio-keyboard-response,,,,,
11,pilot,,16,,,,,,,,,,,0.0-186.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,443737,,,186,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-187.0,,,0,,,,,0,../audio/F5_02.WAV,,UNKNOWN,446258,,UNKNOWN,187,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-188.0,,,0,,,,,0,../audio/M1_03.WAV,,UNKNOWN,447481,,UNKNOWN,188,audio-keyboard-response,,,,,
11,pilot,,17,,,,,,,,,,,0.0-189.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,449497,,,189,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-190.0,,,0,,,,,0,../audio/M1_04.WAV,,UNKNOWN,451010,,UNKNOWN,190,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-191.0,,,0,,,,,0,../audio/M4_03.WAV,,UNKNOWN,453152,,UNKNOWN,191,audio-keyboard-response,,,,,
11,pilot,,18,,,,,,,,,,,0.0-192.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,455168,,,192,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-193.0,,,0,,,,,0,../audio/M5_02.WAV,,UNKNOWN,457242,,UNKNOWN,193,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-194.0,,,0,,,,,0,../audio/M5_03.WAV,,UNKNOWN,458361,,UNKNOWN,194,audio-keyboard-response,,,,,
11,pilot,,19,,,,,,,,,,,0.0-195.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,460369,,,195,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-196.0,,,0,,,,,0,../audio/F2_01.WAV,,UNKNOWN,464081,,UNKNOWN,196,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-197.0,,,0,,,,,0,../audio/M2_03.WAV,,UNKNOWN,465011,,UNKNOWN,197,audio-keyboard-response,,,,,
11,pilot,,20,,,,,,,,,,,0.0-198.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,467025,,,198,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-199.0,,,0,,,,,0,../audio/M5_01.WAV,,UNKNOWN,469533,,UNKNOWN,199,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-200.0,,,0,,,,,0,../audio/M3_04.WAV,,UNKNOWN,472101,,UNKNOWN,200,audio-keyboard-response,,,,,
11,pilot,,1,,,,,,,,,,,0.0-201.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,474102,,,201,html-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-202.0,,,0,,,,,0,../audio/F5_02.WAV,,UNKNOWN,476618,,UNKNOWN,202,audio-keyboard-response,,,,,
11,pilot,UNKNOWN,,,,,0,,,,,UNKNOWN,,0.0-203.0,,,0,,,,,0,../audio/M1_03.WAV,,UNKNOWN,477841,,UNKNOWN,203,audio-keyboard-response,,,,,
11,pilot,,2,,,,,,,,,,,0.0-204.0,,,,,,,,,"
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>",,,479848,,,204,html-keyboard-response,,,,,
